is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
0,88,2016,February,6,5,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient-Party,26,0,0,Check-Out,2/9/2016,Andrew Wilson,Wilson.Andrew@hotmail.com,534-985-4927,************8004
1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,56.57,0,2,Canceled,1/26/2016,Seth Baker,SBaker@zoho.com,735-999-7738,************2994
1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,56.57,0,2,Canceled,1/26/2016,Henry Johnson,HJohnson@comcast.net,867-473-3890,************5665
0,211,2016,February,6,5,2,6,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,314,,0,Transient,72.55,0,0,Check-Out,2/13/2016,Amanda Nguyen,Amanda_N@zoho.com,988-140-5015,************5640
1,29,2016,February,6,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,48,0,1,Canceled,1/19/2016,Devin Gonzales,Devin_G86@zoho.com,172-181-6956,************3176
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Stephanie Thomas,Stephanie.T12@hotmail.com,468-043-9345,************5046
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Kevin Young,KYoung@mail.com,493-372-3417,************8493
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Timothy Buchanan,Timothy.B@hotmail.com,259-546-0199,************7523
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Adrian Lambert,Lambert_Adrian@protonmail.com,638-521-6651,************4945
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Robert Cox,Cox.Robert23@yahoo.com,865-795-2279,************7809
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Heidi Weaver,Heidi.W@aol.com,229-544-7166,************6742
1,12,2016,February,6,6,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,78,0,1,Canceled,1/25/2016,Diana Cruz,Diana.Cruz@aol.com,509-281-8747,************6037
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Christina Edwards,ChristinaEdwards60@mail.com,457-961-8095,************1121
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Reginald Leon,Leon_Reginald@att.com,540-793-8834,************4948
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Austin Farmer,Austin_F63@verizon.com,889-930-3805,************7551
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Ryan Russo,Ryan_R65@protonmail.com,874-197-7040,************1850
1,22,2016,February,6,6,2,1,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,,0,Transient,118,0,0,Canceled,1/18/2016,Anna Campbell,Anna_C@protonmail.com,146-270-7441,************5165
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Diana Gilbert,Gilbert_Diana65@xfinity.com,292-856-1054,************3312
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Brett Fuller,Brett_F13@att.com,561-200-6734,************4847
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Daniel Burke,Daniel_Burke@hotmail.com,677-772-5618,************9015
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Kim Andrews,Andrews_Kim@comcast.net,822-625-0067,************1836
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,John Murray,Murray.John56@aol.com,874-500-0108,************7998
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Alexis Henderson,Henderson_Alexis@yahoo.com,552-551-6448,************3841
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Deanna Jenkins,DeannaJenkins23@verizon.com,229-507-3138,************2808
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Robert Navarro,Robert_N@yahoo.com,695-902-7661,************1161
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Elijah Johnson,ElijahJohnson@mail.com,202-996-0858,************7341
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Katherine Vance,Vance_Katherine@mail.com,907-237-5109,************4133
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Rebecca Grant,RGrant@hotmail.com,982-877-2866,************9033
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Cheryl Williams,CWilliams@mail.com,766-463-0216,************6652
1,72,2016,February,6,6,2,1,2,0,0,HB,PRT,Groups,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,73.33,0,0,Canceled,1/19/2016,Shannon Rodriguez,Shannon.Rodriguez@gmail.com,675-978-0984,************5566
1,155,2016,February,6,6,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,59.4,0,0,Canceled,1/4/2016,Paul Thomas,Thomas_Paul83@gmail.com,816-541-6466,************5165
0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,,0,Transient,28.1,0,2,Check-Out,2/10/2016,Chad Howard,Chad.Howard38@xfinity.com,963-811-8506,************4119
0,94,2016,February,6,6,2,2,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,,0,Transient,28.1,0,1,Check-Out,2/10/2016,Shannon Luna,Shannon_L55@yahoo.com,587-573-1514,************2890
1,81,2016,February,6,6,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,70.2,0,1,Canceled,1/18/2016,Kristie Vasquez,KristieVasquez58@yahoo.com,605-944-4503,************4769
0,168,2016,February,6,6,2,5,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,,0,Transient,36.86,0,1,Check-Out,2/13/2016,Carla Watson,Carla.W@aol.com,193-255-4722,************4093
1,120,2016,February,6,6,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,50.4,0,1,Canceled,1/4/2016,Johnny Hopkins,JHopkins@verizon.com,115-352-2990,************1685
1,8,2016,February,6,6,4,10,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient,25,0,0,Canceled,2/2/2016,Philip Hall,Hall.Philip@mail.com,838-239-5580,************1194
1,4,2016,February,7,7,2,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,39,0,0,Canceled,2/4/2016,Miguel Miller,Miguel.Miller90@mail.com,556-227-3769,************7973
1,111,2016,February,7,8,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,41.4,0,0,Canceled,11/11/2015,Samantha Harris,Harris_Samantha@yandex.com,398-889-8760,************7164
0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,41.4,0,1,Check-Out,2/10/2016,Justin Sanders,JustinSanders@aol.com,583-509-7470,************3468
0,143,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,41.4,0,1,Check-Out,2/10/2016,Robert Miller MD,RobertMD@att.com,413-861-5489,************6476
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Sara Nichols,Sara_Nichols@yahoo.com,230-586-2256,************7865
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Anthony Castillo,AnthonyCastillo80@yahoo.com,586-885-1844,************5859
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Matthew Roman,Matthew_R@protonmail.com,185-644-0215,************4010
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Dustin Berg,Dustin.B@outlook.com,694-233-4034,************8183
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Kevin Barron,Kevin.Barron@zoho.com,383-582-0791,************5209
1,102,2016,February,7,8,1,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,2/2/2016,Madison Martin,Madison_Martin@aol.com,603-260-6182,************7049
1,5,2016,February,7,8,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,98,0,1,No-Show,2/8/2016,Randy Horn,RandyHorn25@comcast.net,558-574-8521,************8877
0,117,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,43.4,0,2,Check-Out,2/12/2016,Alan Richards,Richards_Alan@verizon.com,795-266-7849,************9072
0,152,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,241,,0,Transient,67.88,1,2,Check-Out,2/12/2016,Kim Ray,Kim.Ray@protonmail.com,575-918-1363,************3744
1,32,2016,February,7,8,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,53.44,0,1,Canceled,1/12/2016,Anna Jones,Anna_Jones@yandex.com,860-133-7262,************4450
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,1,Check-Out,2/11/2016,Theresa Flores,Theresa.Flores@comcast.net,764-618-6951,************5713
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Charles Grant,CharlesGrant@protonmail.com,895-851-9554,************3440
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Tracy Casey MD,Tracy.M@protonmail.com,552-598-1796,************3088
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Kevin Alexander,KAlexander@aol.com,568-426-3625,************4839
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Jose Campbell,JoseCampbell95@aol.com,983-123-3525,************9509
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Jacob Clements,JacobClements92@zoho.com,927-704-4977,************8179
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Elizabeth Medina,Medina_Elizabeth@xfinity.com,580-940-4086,************5330
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Debbie Torres,Debbie.Torres@xfinity.com,926-277-3195,************3531
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Brittany Day,BDay@aol.com,900-604-1659,************4851
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Derrick Velasquez,DerrickVelasquez@outlook.com,861-385-4772,************8755
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Lisa Ortiz,Lisa_Ortiz@comcast.net,953-534-6075,************5268
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Gordon Harvey,Gordon.H@aol.com,895-866-2274,************5415
0,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient,50,0,1,Check-Out,2/11/2016,John Miles,John.M@outlook.com,751-212-1505,************2989
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Gary Boyer,Gary_B25@hotmail.com,967-382-2103,************8549
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Angel Haney,Angel_Haney@protonmail.com,312-929-5489,************3347
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Christine Boone,Christine_Boone@protonmail.com,477-194-5896,************1301
1,103,2016,February,7,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Canceled,1/16/2016,Dr. Elizabeth Duke,Dr._Duke@xfinity.com,330-734-1242,************9830
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,50,0,0,Check-Out,2/11/2016,Mrs. Cynthia Ellis,Ellis.Mrs.@xfinity.com,939-139-0835,************8096
0,103,2016,February,7,9,0,2,2,0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,332,,0,Transient-Party,52,0,1,Check-Out,2/11/2016,Daniel Fields,Daniel.Fields@comcast.net,505-012-7064,************9268
1,312,2016,February,7,9,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,,0,Transient,26.1,0,0,Canceled,9/12/2015,Candace Smith,Candace.Smith@comcast.net,203-448-9531,************9068
0,2,2016,February,7,10,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,,371,0,Transient,30,0,2,Check-Out,2/11/2016,Mrs. Ashley Miller,MMiller91@protonmail.com,801-034-6313,************9594
0,103,2016,February,7,10,0,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,61.2,1,0,Check-Out,2/12/2016,Keith Sanchez,KeithSanchez@outlook.com,152-837-9819,************1753
0,103,2016,February,7,10,0,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,67.2,1,1,Check-Out,2/13/2016,Joseph Burton,Joseph_B22@outlook.com,720-634-3701,************4010
1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient,55,0,0,Canceled,1/27/2016,Helen Mays,Helen.M35@hotmail.com,480-416-6508,************5121
1,39,2016,February,7,10,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient,55,0,1,Canceled,1/27/2016,Bridget Berry,Berry.Bridget@yahoo.com,361-956-9879,************9736
0,103,2016,February,7,10,2,4,1,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,,0,Transient,35.1,0,0,Check-Out,2/16/2016,Tiffany Brown,Tiffany_B@xfinity.com,257-501-3709,************5542
1,7,2016,February,7,11,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,,0,Transient,30,0,0,Canceled,2/4/2016,Edward Robinson,Edward_R@protonmail.com,830-371-8352,************8473
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Ian Lin,Ian_L59@mail.com,798-709-6343,************6518
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Michael Bowman,Michael_Bowman45@verizon.com,829-204-4557,************3699
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Lisa Aguilar,Lisa_Aguilar@protonmail.com,235-455-5996,************6595
1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,,0,Transient,0,0,0,Canceled,12/30/2015,Katherine Edwards,Katherine_Edwards@outlook.com,287-854-5007,************4450
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Matthew Cooper,Matthew_Cooper74@verizon.com,471-629-4426,************3285
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Tricia Miller,Tricia_Miller@aol.com,938-881-5523,************6473
1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,25,0,0,Canceled,12/30/2015,Eric Harris,Harris_Eric@verizon.com,344-485-3493,************9183
1,27,2016,February,7,11,0,3,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,,0,Transient,118,0,1,No-Show,2/11/2016,Alyssa Stevenson,AStevenson@hotmail.com,747-302-7609,************4647
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Melissa Rangel,MRangel@hotmail.com,488-661-8638,************8979
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Meghan Leach,MeghanLeach29@protonmail.com,146-689-4497,************3439
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Michael Jackson PhD,MichaelPhD21@verizon.com,278-846-7366,************7532
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Karen Webb,KarenWebb@yandex.com,804-368-4050,************4829
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Ricky Williams,RWilliams@protonmail.com,988-341-6484,************5020
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,William Gross,Gross_William@xfinity.com,662-777-4740,************7553
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Elizabeth Morton,Elizabeth_M@aol.com,151-300-1403,************6561
0,230,2016,February,7,11,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,,0,Transient,46.8,0,0,Check-Out,2/16/2016,Cynthia Robbins,Cynthia.Robbins@protonmail.com,233-384-3049,************9314
1,0,2016,February,7,11,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,314,,0,Transient,40.32,0,0,Canceled,2/11/2016,Melissa Martin,MMartin32@protonmail.com,942-522-0631,************1741
1,64,2016,February,7,11,1,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,29,0,0,Canceled,12/30/2015,Megan Martinez,Megan.Martinez94@gmail.com,763-082-9003,************3292
1,64,2016,February,7,11,1,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,15,,0,Transient,25,0,0,Canceled,12/30/2015,Erika Rodriguez,ErikaRodriguez70@yahoo.com,533-644-4593,************1589
1,2,2016,February,7,12,0,1,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6,,0,Transient,49.95,0,1,No-Show,2/12/2016,Elijah Smith,Elijah.S26@gmail.com,903-704-7123,************1141
1,88,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,68,0,0,Canceled,2/5/2016,Patrick Wolf,Patrick.W@protonmail.com,631-774-5984,************6086
1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,,0,Transient,70,0,0,Canceled,1/26/2016,James Thompson,JamesThompson46@gmail.com,749-278-7284,************1233
1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,,0,Transient,70,0,0,Canceled,1/26/2016,Fernando Yates,Fernando_Yates@aol.com,656-686-2155,************7651
1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,,0,Transient,70,0,0,Canceled,1/26/2016,Henry Mitchell,HenryMitchell@outlook.com,560-614-8650,************6199
0,112,2016,February,7,12,0,2,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,70,0,0,Check-Out,2/14/2016,Scott Brown III,Scott_III@aol.com,637-341-4626,************6458
0,112,2016,February,7,12,0,2,3,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,134,,0,Transient-Party,94.5,0,0,Check-Out,2/14/2016,Sara Taylor,STaylor@hotmail.com,545-755-2334,************5346
0,112,2016,February,7,12,0,2,1,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,134,,0,Transient-Party,55,0,0,Check-Out,2/14/2016,Donna Caldwell,DCaldwell@protonmail.com,562-273-5276,************8196
1,112,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,68,0,0,Canceled,2/5/2016,Stephen Cowan,SCowan@yandex.com,463-018-0951,************5790
1,112,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,68,0,0,Canceled,2/5/2016,Robert Cantrell,Robert.C@aol.com,277-819-6320,************1993
1,112,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient-Party,68,0,0,Canceled,2/5/2016,Bailey Howell,Bailey.Howell@mail.com,590-311-2846,************7352
1,140,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50,0,0,Canceled,12/11/2015,Robert Golden,Robert_G@outlook.com,324-041-2942,************4368
1,140,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50,0,0,Canceled,12/11/2015,Corey Cabrera,CoreyCabrera11@comcast.net,244-020-3125,************3402
1,140,2016,February,7,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50,0,0,Canceled,12/11/2015,Miguel Rogers,Miguel_Rogers@hotmail.com,419-801-1280,************2125
1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,,0,Transient,70,0,0,Canceled,1/26/2016,Anthony Wilson,Anthony_W29@att.com,521-176-0337,************1958
1,111,2016,February,7,12,0,2,2,0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38,,0,Transient,70,0,0,Canceled,1/26/2016,Kara Morris,Morris_Kara@gmail.com,334-821-7851,************9122
